transaction_id,customer_id,sku,product_name,line,date,qty,unit_price,revenue,channel,region,segment,campaign_group
T0000610,C00155,ALK-FB-06,Fußpflege Deospray,Feet,2024-07-18,1,6.04,6.04,online,Hessen,young_active_women,control
T0000774,C00198,ALK-MG-04,Franzbranntwein,Muscles/Joints,2024-07-18,1,6.56,6.56,pharmacy,Niedersachsen,diabetic_care,treatment
T0001081,C00277,ALK-FB-06,Fußpflege Deospray,Feet,2024-07-18,1,6.1,6.1,online,Hessen,athletes_25,control
T0001149,C00296,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2024-07-18,1,9.07,9.07,dm,Hessen,athletes_25,treatment
T0001457,C00366,ALK-LG-02,Bein Frische Gel,Legs,2024-07-18,2,7.98,15.96,online,Hamburg,young_active_women,treatment
T0001564,C00392,ALK-FB-01,Fuß Butter,Feet,2024-07-18,1,7.91,7.91,pharmacy,Baden-Württemberg,wellness_50plus,treatment
T0002030,C00502,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2024-07-18,2,9.59,19.18,pharmacy,Berlin,diabetic_care,treatment
T0002185,C00539,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-07-18,3,8.8,26.4,pharmacy,Sachsen,young_active_women,control
T0002895,C00701,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2024-07-18,1,9.2,9.2,pharmacy,Baden-Württemberg,diabetic_care,control
T0000717,C00184,ALK-MG-04,Franzbranntwein,Muscles/Joints,2024-07-19,1,7.01,7.01,online,NRW,athletes_25,control
T0001964,C00487,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-07-19,2,8.13,16.26,online,Hamburg,active_women_35,treatment
T0002764,C00670,ALK-LG-02,Bein Frische Gel,Legs,2024-07-19,2,8.48,16.96,online,Berlin,active_women_35,treatment
T0002906,C00705,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2024-07-19,1,9.52,9.52,rossmann,NRW,young_active_women,control
T0000364,C00089,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2024-07-20,1,9.19,9.19,rossmann,NRW,wellness_50plus,treatment
T0000734,C00188,ALK-LG-01,5 in 1 Beinlotion,Legs,2024-07-20,1,9.61,9.61,online,NRW,active_women_35,control
T0000736,C00188,ALK-FB-01,Fuß Butter,Feet,2024-07-20,3,7.4,22.2,pharmacy,NRW,active_women_35,control
T0001278,C00328,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-07-20,1,8.67,8.67,dm,Sachsen,young_active_women,control
T0001600,C00400,ALK-LG-02,Bein Frische Gel,Legs,2024-07-20,1,8.09,8.09,rossmann,Niedersachsen,active_women_35,control
T0001883,C00470,ALK-LG-01,5 in 1 Beinlotion,Legs,2024-07-20,1,9.56,9.56,pharmacy,Niedersachsen,active_women_35,treatment
T0002374,C00584,ALK-LG-02,Bein Frische Gel,Legs,2024-07-20,3,8.45,25.35,online,Sachsen,young_active_women,control
T0003104,C00755,ALK-FB-06,Fußpflege Deospray,Feet,2024-07-21,1,6.02,6.02,online,Bayern,athletes_25,control
T0000390,C00095,ALK-LG-01,5 in 1 Beinlotion,Legs,2024-07-22,1,9.62,9.62,online,Bayern,active_women_35,treatment
T0001354,C00345,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-07-22,3,8.62,25.86,pharmacy,Niedersachsen,wellness_50plus,control
T0001729,C00428,ALK-FB-03,Hornhaut Reduziercreme,Feet,2024-07-22,1,7.29,7.29,pharmacy,NRW,diabetic_care,control
T0002271,C00557,ALK-FB-03,Hornhaut Reduziercreme,Feet,2024-07-22,2,7.06,14.12,online,NRW,young_active_women,control
T0002596,C00632,ALK-FB-01,Fuß Butter,Feet,2024-07-22,1,7.36,7.36,pharmacy,Niedersachsen,wellness_50plus,treatment
T0002788,C00677,ALK-MG-01,Mobil Gel,Muscles/Joints,2024-07-22,2,5.76,11.52,pharmacy,NRW,traditional_55,control
T0000263,C00063,ALK-MG-01,Mobil Gel,Muscles/Joints,2024-07-23,1,5.82,5.82,dm,Niedersachsen,traditional_55,control
T0000600,C00152,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-07-23,1,8.86,8.86,online,Bayern,athletes_25,control
T0001447,C00365,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2024-07-23,2,11.02,22.04,dm,Niedersachsen,active_women_35,treatment
T0001683,C00419,ALK-MG-04,Franzbranntwein,Muscles/Joints,2024-07-23,3,7.03,21.09,pharmacy,Niedersachsen,wellness_50plus,control
T0002070,C00511,ALK-FB-05,10% Urea Fußcreme,Feet,2024-07-23,2,7.27,14.54,pharmacy,Hamburg,diabetic_care,treatment
T0002217,C00548,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-07-23,3,8.62,25.86,online,Bayern,young_active_women,treatment
T0002676,C00650,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2024-07-23,3,11.05,33.15,online,Sachsen,active_women_35,control
T0000057,C00014,ALK-LG-02,Bein Frische Gel,Legs,2024-07-24,3,8.26,24.78,online,Baden-Württemberg,young_active_women,control
T0001306,C00334,ALK-FB-05,10% Urea Fußcreme,Feet,2024-07-24,1,7.41,7.41,pharmacy,Berlin,diabetic_care,treatment
T0002888,C00699,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2024-07-24,1,11.3,11.3,pharmacy,NRW,traditional_55,control
T0000627,C00160,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-07-25,1,8.13,8.13,dm,Hessen,traditional_55,treatment
T0001286,C00330,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2024-07-25,2,11.78,23.56,pharmacy,Hessen,athletes_25,treatment
T0001339,C00342,ALK-FB-06,Fußpflege Deospray,Feet,2024-07-25,1,6.28,6.28,dm,Sachsen,young_active_women,treatment
T0000064,C00015,ALK-FB-06,Fußpflege Deospray,Feet,2024-07-26,1,6.38,6.38,dm,Niedersachsen,active_women_35,treatment
T0000102,C00025,ALK-FB-06,Fußpflege Deospray,Feet,2024-07-26,1,6.24,6.24,pharmacy,Sachsen,young_active_women,control
T0000673,C00172,ALK-MG-04,Franzbranntwein,Muscles/Joints,2024-07-26,1,6.46,6.46,pharmacy,NRW,wellness_50plus,control
T0002662,C00647,ALK-FB-05,10% Urea Fußcreme,Feet,2024-07-26,1,7.09,7.09,pharmacy,NRW,diabetic_care,control
T0001656,C00412,ALK-MG-04,Franzbranntwein,Muscles/Joints,2024-07-27,2,6.6,13.2,pharmacy,Niedersachsen,wellness_50plus,control
T0002149,C00528,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-07-27,1,8.69,8.69,pharmacy,Hessen,athletes_25,control
T0000019,C00005,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2024-07-28,1,9.26,9.26,pharmacy,Hessen,diabetic_care,control
T0000089,C00022,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2024-07-28,1,8.79,8.79,dm,Hamburg,athletes_25,control
T0000591,C00150,ALK-MG-01,Mobil Gel,Muscles/Joints,2024-07-28,1,5.62,5.62,dm,Sachsen,athletes_25,control
T0001127,C00291,ALK-MG-01,Mobil Gel,Muscles/Joints,2024-07-28,3,5.96,17.88,online,Berlin,active_women_35,control
T0001207,C00311,ALK-FB-05,10% Urea Fußcreme,Feet,2024-07-28,2,7.1,14.2,rossmann,Hessen,diabetic_care,control
T0002420,C00595,ALK-FB-03,Hornhaut Reduziercreme,Feet,2024-07-28,1,6.67,6.67,online,Hessen,active_women_35,treatment
T0000011,C00003,ALK-FB-06,Fußpflege Deospray,Feet,2024-07-29,1,6.33,6.33,dm,Sachsen,young_active_women,control
T0000957,C00243,ALK-FB-01,Fuß Butter,Feet,2024-07-29,3,7.64,22.92,pharmacy,Sachsen,wellness_50plus,treatment
T0001156,C00297,ALK-MG-04,Franzbranntwein,Muscles/Joints,2024-07-29,1,7.0,7.0,rossmann,Hamburg,traditional_55,control
T0001996,C00494,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-07-29,2,8.17,16.34,pharmacy,Niedersachsen,active_women_35,treatment
T0002470,C00607,ALK-MG-05,Wärmendes Intensiv Gel,Muscles/Joints,2024-07-29,1,8.35,8.35,pharmacy,Hessen,traditional_55,control
T0002779,C00675,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-07-29,1,8.21,8.21,pharmacy,Sachsen,active_women_35,control
T0003139,C00764,ALK-LG-01,5 in 1 Beinlotion,Legs,2024-07-29,1,9.47,9.47,online,NRW,wellness_50plus,treatment
T0000664,C00169,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2024-07-30,1,8.81,8.81,dm,Baden-Württemberg,athletes_25,control
T0002382,C00585,ALK-FB-05,10% Urea Fußcreme,Feet,2024-07-30,1,7.16,7.16,pharmacy,Hessen,diabetic_care,control
T0003020,C00733,ALK-FB-03,Hornhaut Reduziercreme,Feet,2024-07-30,1,6.89,6.89,pharmacy,Niedersachsen,diabetic_care,control
T0003033,C00736,ALK-MG-01,Mobil Gel,Muscles/Joints,2024-07-30,2,6.03,12.06,pharmacy,Baden-Württemberg,traditional_55,control
T0000714,C00183,ALK-FB-06,Fußpflege Deospray,Feet,2024-07-31,2,6.38,12.76,online,Hessen,athletes_25,treatment
T0002248,C00554,ALK-FB-06,Fußpflege Deospray,Feet,2024-08-01,1,6.27,6.27,online,Hessen,young_active_women,treatment
T0001044,C00270,ALK-FB-01,Fuß Butter,Feet,2024-08-02,1,7.54,7.54,pharmacy,Bayern,diabetic_care,treatment
T0001429,C00362,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2024-08-02,2,9.59,19.18,dm,NRW,athletes_25,treatment
T0001829,C00455,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-08-02,1,8.12,8.12,rossmann,NRW,active_women_35,control
T0003065,C00746,ALK-LG-02,Bein Frische Gel,Legs,2024-08-02,1,7.93,7.93,dm,Berlin,young_active_women,control
T0000612,C00156,ALK-MG-04,Franzbranntwein,Muscles/Joints,2024-08-03,3,6.58,19.74,rossmann,NRW,traditional_55,treatment
T0001825,C00454,ALK-CB-01,Ur Bonbons,Cough drops,2024-08-03,1,2.54,2.54,pharmacy,Berlin,diabetic_care,treatment
T0002959,C00715,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2024-08-03,1,9.6,9.6,online,NRW,athletes_25,treatment
T0000293,C00072,ALK-FB-06,Fußpflege Deospray,Feet,2024-08-04,1,6.4,6.4,online,Hamburg,athletes_25,treatment
T0000672,C00171,ALK-FB-05,10% Urea Fußcreme,Feet,2024-08-04,3,7.42,22.26,pharmacy,Hamburg,diabetic_care,treatment
T0001048,C00271,ALK-FB-01,Fuß Butter,Feet,2024-08-04,1,8.07,8.07,pharmacy,Berlin,diabetic_care,treatment
T0001088,C00279,ALK-FB-05,10% Urea Fußcreme,Feet,2024-08-04,2,7.08,14.16,pharmacy,NRW,diabetic_care,treatment
T0001398,C00354,ALK-FB-06,Fußpflege Deospray,Feet,2024-08-04,2,6.12,12.24,online,Sachsen,athletes_25,treatment
T0001692,C00420,ALK-FB-02,Sole Fußbad,Feet,2024-08-04,1,6.54,6.54,pharmacy,Hessen,diabetic_care,treatment
T0001811,C00450,ALK-MG-04,Franzbranntwein,Muscles/Joints,2024-08-04,2,6.59,13.18,online,Hamburg,wellness_50plus,treatment
T0002118,C00522,ALK-FB-06,Fußpflege Deospray,Feet,2024-08-04,1,6.29,6.29,online,Hessen,young_active_women,treatment
T0002126,C00524,ALK-FB-01,Fuß Butter,Feet,2024-08-04,1,7.63,7.63,online,NRW,diabetic_care,control
T0002563,C00625,ALK-MG-04,Franzbranntwein,Muscles/Joints,2024-08-04,1,6.75,6.75,rossmann,Hamburg,traditional_55,treatment
T0002637,C00642,ALK-LG-02,Bein Frische Gel,Legs,2024-08-04,1,8.14,8.14,dm,Bayern,traditional_55,control
T0003046,C00739,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-08-04,1,8.33,8.33,dm,Hessen,active_women_35,control
T0000161,C00039,ALK-LG-01,5 in 1 Beinlotion,Legs,2024-08-05,2,10.37,20.74,pharmacy,Baden-Württemberg,active_women_35,treatment
T0000341,C00084,ALK-FB-06,Fußpflege Deospray,Feet,2024-08-05,1,5.86,5.86,pharmacy,Berlin,young_active_women,control
T0000451,C00112,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2024-08-05,1,9.57,9.57,rossmann,NRW,athletes_25,control
T0001453,C00366,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2024-08-05,1,9.29,9.29,pharmacy,Hamburg,young_active_women,treatment
T0001766,C00436,ALK-FB-01,Fuß Butter,Feet,2024-08-05,1,7.85,7.85,rossmann,Bayern,athletes_25,treatment
T0001849,C00460,ALK-MG-01,Mobil Gel,Muscles/Joints,2024-08-05,1,5.88,5.88,pharmacy,Niedersachsen,traditional_55,treatment
T0002422,C00596,ALK-FB-06,Fußpflege Deospray,Feet,2024-08-05,1,6.29,6.29,online,Hamburg,young_active_women,control
T0000823,C00210,ALK-CB-01,Ur Bonbons,Cough drops,2024-08-06,2,2.56,5.12,dm,Berlin,traditional_55,control
T0001859,C00463,ALK-LG-01,5 in 1 Beinlotion,Legs,2024-08-06,1,10.39,10.39,rossmann,NRW,athletes_25,treatment
T0003146,C00765,ALK-FB-01,Fuß Butter,Feet,2024-08-06,1,7.9,7.9,online,Niedersachsen,diabetic_care,control
T0003198,C00779,ALK-LG-02,Bein Frische Gel,Legs,2024-08-06,1,8.56,8.56,pharmacy,Berlin,young_active_women,treatment
T0000294,C00073,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2024-08-07,1,11.15,11.15,online,Berlin,active_women_35,control
T0000307,C00075,ALK-CB-01,Ur Bonbons,Cough drops,2024-08-07,1,2.56,2.56,online,Baden-Württemberg,wellness_50plus,treatment
T0001292,C00331,ALK-MG-05,Wärmendes Intensiv Gel,Muscles/Joints,2024-08-07,1,8.02,8.02,dm,Baden-Württemberg,active_women_35,control
T0001333,C00340,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2024-08-07,1,10.99,10.99,rossmann,Baden-Württemberg,athletes_25,control
T0001925,C00479,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2024-08-07,2,11.6,23.2,dm,Hamburg,active_women_35,control
T0002165,C00533,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2024-08-07,3,9.6,28.8,online,Baden-Württemberg,athletes_25,control
T0002215,C00547,ALK-MG-04,Franzbranntwein,Muscles/Joints,2024-08-07,1,6.83,6.83,online,NRW,wellness_50plus,treatment
T0002318,C00567,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2024-08-07,1,9.61,9.61,pharmacy,Hessen,traditional_55,control
T0002320,C00568,ALK-FB-02,Sole Fußbad,Feet,2024-08-07,1,6.81,6.81,pharmacy,Baden-Württemberg,active_women_35,control
T0002593,C00631,ALK-LG-01,5 in 1 Beinlotion,Legs,2024-08-07,1,9.8,9.8,dm,Hamburg,wellness_50plus,treatment
T0002625,C00639,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2024-08-07,1,9.8,9.8,pharmacy,Hessen,athletes_25,control
T0002937,C00710,ALK-LG-02,Bein Frische Gel,Legs,2024-08-07,2,8.37,16.74,online,Baden-Württemberg,young_active_women,treatment
T0000145,C00033,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2024-08-08,1,11.04,11.04,dm,Berlin,active_women_35,treatment
T0000402,C00099,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2024-08-08,3,9.79,29.37,online,Hessen,active_women_35,treatment
T0000692,C00177,ALK-MG-04,Franzbranntwein,Muscles/Joints,2024-08-09,1,6.92,6.92,pharmacy,Niedersachsen,diabetic_care,control
T0001886,C00470,ALK-LG-02,Bein Frische Gel,Legs,2024-08-09,2,8.45,16.9,online,Niedersachsen,active_women_35,treatment
T0002383,C00586,ALK-LG-01,5 in 1 Beinlotion,Legs,2024-08-09,1,9.62,9.62,online,Niedersachsen,wellness_50plus,control
T0002399,C00590,ALK-FB-05,10% Urea Fußcreme,Feet,2024-08-09,1,7.32,7.32,pharmacy,Bayern,wellness_50plus,treatment
T0002434,C00599,ALK-FB-03,Hornhaut Reduziercreme,Feet,2024-08-09,1,6.87,6.87,rossmann,Bayern,young_active_women,treatment
T0000174,C00041,ALK-LG-01,5 in 1 Beinlotion,Legs,2024-08-10,1,9.5,9.5,dm,NRW,active_women_35,control
T0000239,C00055,ALK-LG-01,5 in 1 Beinlotion,Legs,2024-08-10,1,10.22,10.22,pharmacy,Niedersachsen,wellness_50plus,control
T0000963,C00246,ALK-MG-04,Franzbranntwein,Muscles/Joints,2024-08-10,1,6.88,6.88,pharmacy,Niedersachsen,wellness_50plus,treatment
T0001291,C00331,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-08-10,1,8.24,8.24,dm,Baden-Württemberg,active_women_35,control
T0002430,C00598,ALK-MG-05,Wärmendes Intensiv Gel,Muscles/Joints,2024-08-10,2,8.14,16.28,rossmann,NRW,traditional_55,treatment
T0003122,C00760,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-08-10,1,8.85,8.85,dm,Hamburg,active_women_35,treatment
T0000437,C00107,ALK-MG-01,Mobil Gel,Muscles/Joints,2024-08-11,1,5.66,5.66,dm,Bayern,traditional_55,treatment
T0001935,C00482,ALK-LG-02,Bein Frische Gel,Legs,2024-08-11,1,8.14,8.14,dm,Sachsen,young_active_women,control
T0002693,C00654,ALK-FB-06,Fußpflege Deospray,Feet,2024-08-11,1,6.17,6.17,online,Sachsen,athletes_25,control
T0002770,C00672,ALK-FB-06,Fußpflege Deospray,Feet,2024-08-11,1,5.8,5.8,online,Baden-Württemberg,athletes_25,control
T0003168,C00770,ALK-FB-05,10% Urea Fußcreme,Feet,2024-08-11,2,7.2,14.4,pharmacy,NRW,active_women_35,control
T0003200,C00780,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2024-08-11,1,11.53,11.53,pharmacy,Hessen,active_women_35,treatment
T0000080,C00019,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2024-08-12,1,11.69,11.69,dm,Hessen,active_women_35,treatment
T0000676,C00172,ALK-LG-01,5 in 1 Beinlotion,Legs,2024-08-12,1,9.56,9.56,pharmacy,NRW,wellness_50plus,control
T0000972,C00248,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2024-08-12,1,9.73,9.73,online,Berlin,wellness_50plus,treatment
T0001254,C00321,ALK-MG-04,Franzbranntwein,Muscles/Joints,2024-08-12,2,6.54,13.08,rossmann,Sachsen,traditional_55,control
T0002632,C00641,ALK-FB-03,Hornhaut Reduziercreme,Feet,2024-08-12,1,7.09,7.09,rossmann,Sachsen,young_active_women,control
T0000113,C00026,ALK-FB-06,Fußpflege Deospray,Feet,2024-08-13,1,6.28,6.28,online,NRW,athletes_25,control
T0000853,C00216,ALK-MG-01,Mobil Gel,Muscles/Joints,2024-08-13,1,5.89,5.89,pharmacy,Berlin,traditional_55,treatment
T0002137,C00525,ALK-MG-04,Franzbranntwein,Muscles/Joints,2024-08-13,1,6.45,6.45,online,Hamburg,traditional_55,control
T0002654,C00646,ALK-FB-01,Fuß Butter,Feet,2024-08-13,1,7.73,7.73,dm,Berlin,athletes_25,treatment
T0002665,C00648,ALK-MG-01,Mobil Gel,Muscles/Joints,2024-08-13,1,5.88,5.88,dm,NRW,athletes_25,treatment
T0002825,C00684,ALK-FB-06,Fußpflege Deospray,Feet,2024-08-13,1,6.17,6.17,online,Niedersachsen,young_active_women,treatment
T0002855,C00692,ALK-FB-03,Hornhaut Reduziercreme,Feet,2024-08-13,2,7.21,14.42,dm,Baden-Württemberg,young_active_women,treatment
T0000185,C00043,ALK-LG-02,Bein Frische Gel,Legs,2024-08-14,1,8.54,8.54,online,Hessen,active_women_35,treatment
T0000780,C00198,ALK-FB-05,10% Urea Fußcreme,Feet,2024-08-14,1,7.32,7.32,pharmacy,Niedersachsen,diabetic_care,treatment
T0001438,C00363,ALK-LG-01,5 in 1 Beinlotion,Legs,2024-08-14,3,10.27,30.81,online,Hessen,active_women_35,control
T0001694,C00420,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2024-08-14,1,9.68,9.68,pharmacy,Hessen,diabetic_care,treatment
T0002057,C00508,ALK-FB-03,Hornhaut Reduziercreme,Feet,2024-08-14,1,7.25,7.25,pharmacy,Hamburg,wellness_50plus,control
T0000297,C00073,ALK-FB-03,Hornhaut Reduziercreme,Feet,2024-08-15,1,6.94,6.94,online,Berlin,active_women_35,control
T0000349,C00086,ALK-LG-01,5 in 1 Beinlotion,Legs,2024-08-15,1,10.17,10.17,pharmacy,NRW,wellness_50plus,control
T0000857,C00218,ALK-FB-02,Sole Fußbad,Feet,2024-08-15,3,6.65,19.95,pharmacy,Hamburg,wellness_50plus,treatment
T0001513,C00379,ALK-FB-05,10% Urea Fußcreme,Feet,2024-08-15,1,7.31,7.31,pharmacy,Hamburg,diabetic_care,control
T0001652,C00411,ALK-LG-02,Bein Frische Gel,Legs,2024-08-15,1,8.26,8.26,rossmann,NRW,young_active_women,treatment
T0001765,C00436,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2024-08-15,2,9.34,18.68,dm,Bayern,athletes_25,treatment
T0003107,C00757,ALK-LG-01,5 in 1 Beinlotion,Legs,2024-08-15,1,10.24,10.24,pharmacy,NRW,wellness_50plus,treatment
T0000699,C00179,ALK-FB-01,Fuß Butter,Feet,2024-08-16,1,7.52,7.52,online,Hessen,wellness_50plus,treatment
T0002443,C00601,ALK-LG-02,Bein Frische Gel,Legs,2024-08-16,2,8.4,16.8,online,Berlin,young_active_women,control
T0002801,C00679,ALK-MG-04,Franzbranntwein,Muscles/Joints,2024-08-16,2,6.44,12.88,dm,Sachsen,traditional_55,control
T0003053,C00741,ALK-FB-01,Fuß Butter,Feet,2024-08-16,2,7.38,14.76,pharmacy,Berlin,diabetic_care,treatment
T0000193,C00045,ALK-MG-04,Franzbranntwein,Muscles/Joints,2024-08-17,3,7.08,21.24,dm,Hessen,traditional_55,treatment
T0000653,C00167,ALK-FB-05,10% Urea Fußcreme,Feet,2024-08-17,2,6.93,13.86,online,Niedersachsen,diabetic_care,treatment
T0001140,C00294,ALK-FB-03,Hornhaut Reduziercreme,Feet,2024-08-17,1,6.82,6.82,online,Sachsen,diabetic_care,treatment
T0001170,C00301,ALK-MG-05,Wärmendes Intensiv Gel,Muscles/Joints,2024-08-17,1,8.08,8.08,online,NRW,wellness_50plus,treatment
T0001832,C00455,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2024-08-17,1,8.75,8.75,dm,NRW,active_women_35,control
T0002540,C00621,ALK-MG-01,Mobil Gel,Muscles/Joints,2024-08-17,3,6.1,18.3,online,Hessen,athletes_25,control
T0000828,C00211,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-08-18,1,8.6,8.6,dm,Niedersachsen,young_active_women,treatment
T0002700,C00655,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-08-18,1,8.34,8.34,dm,Niedersachsen,athletes_25,treatment
T0002734,C00663,ALK-LG-01,5 in 1 Beinlotion,Legs,2024-08-18,1,10.06,10.06,pharmacy,Sachsen,wellness_50plus,control
T0002385,C00587,ALK-LG-02,Bein Frische Gel,Legs,2024-08-19,2,8.01,16.02,online,Sachsen,young_active_women,control
T0002475,C00608,ALK-MG-04,Franzbranntwein,Muscles/Joints,2024-08-19,1,6.78,6.78,online,Bayern,wellness_50plus,treatment
T0002862,C00693,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2024-08-19,2,8.5,17.0,online,Hamburg,wellness_50plus,treatment
T0000242,C00057,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-08-20,2,8.22,16.44,pharmacy,Baden-Württemberg,active_women_35,control
T0000547,C00137,ALK-FB-06,Fußpflege Deospray,Feet,2024-08-20,1,6.16,6.16,online,Bayern,athletes_25,control
T0001268,C00324,ALK-FB-06,Fußpflege Deospray,Feet,2024-08-20,2,5.88,11.76,online,Niedersachsen,athletes_25,control
T0000421,C00104,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-08-21,2,8.59,17.18,dm,Berlin,active_women_35,treatment
T0000496,C00125,ALK-LG-01,5 in 1 Beinlotion,Legs,2024-08-21,1,9.57,9.57,pharmacy,Baden-Württemberg,active_women_35,treatment
T0000751,C00193,ALK-FB-06,Fußpflege Deospray,Feet,2024-08-21,1,6.13,6.13,online,Baden-Württemberg,athletes_25,treatment
T0001462,C00367,ALK-FB-03,Hornhaut Reduziercreme,Feet,2024-08-21,1,6.75,6.75,pharmacy,Baden-Württemberg,young_active_women,treatment
T0001639,C00409,ALK-LG-02,Bein Frische Gel,Legs,2024-08-21,2,8.6,17.2,online,Hamburg,active_women_35,treatment
T0002090,C00515,ALK-LG-01,5 in 1 Beinlotion,Legs,2024-08-21,2,9.47,18.94,pharmacy,Hessen,diabetic_care,control
T0002910,C00706,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2024-08-21,2,9.1,18.2,online,Niedersachsen,athletes_25,control
T0003054,C00742,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2024-08-21,1,9.44,9.44,online,Baden-Württemberg,athletes_25,treatment
T0003213,C00783,ALK-CB-01,Ur Bonbons,Cough drops,2024-08-21,1,2.6,2.6,pharmacy,Bayern,traditional_55,control
T0000027,C00007,ALK-FB-05,10% Urea Fußcreme,Feet,2024-08-22,1,7.38,7.38,pharmacy,Bayern,diabetic_care,control
T0000392,C00096,ALK-FB-05,10% Urea Fußcreme,Feet,2024-08-22,1,7.11,7.11,dm,Sachsen,active_women_35,control
T0000884,C00227,ALK-FB-06,Fußpflege Deospray,Feet,2024-08-22,1,6.4,6.4,online,Berlin,athletes_25,control
T0001793,C00445,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2024-08-22,1,8.55,8.55,dm,Hamburg,athletes_25,treatment
T0001998,C00495,ALK-MG-01,Mobil Gel,Muscles/Joints,2024-08-22,1,5.8,5.8,rossmann,Baden-Württemberg,traditional_55,treatment
T0002223,C00549,ALK-MG-03,Mobil Eisspray akut,Muscles/Joints,2024-08-22,1,9.07,9.07,pharmacy,Hamburg,athletes_25,control
T0002574,C00627,ALK-LG-03,Besenreiser Pflegebalsam,Legs,2024-08-22,2,11.63,23.26,pharmacy,Bayern,active_women_35,control
T0000388,C00095,ALK-LG-02,Bein Frische Gel,Legs,2024-08-23,1,8.26,8.26,online,Bayern,active_women_35,treatment
T0000765,C00195,ALK-FB-06,Fußpflege Deospray,Feet,2024-08-23,1,6.31,6.31,rossmann,Berlin,active_women_35,treatment
T0001293,C00331,ALK-MG-02,Mobil Einreibung Extra Stark,Muscles/Joints,2024-08-23,1,9.04,9.04,online,Baden-Württemberg,active_women_35,control
T0002267,C00557,ALK-FB-04,Hornhaut Entferner Maske,Feet,2024-08-23,3,8.25,24.75,dm,NRW,young_active_women,control
T0002358,C00580,ALK-MG-04,Franzbranntwein,Muscles/Joints,2024-08-23,1,6.9,6.9,pharmacy,NRW,traditional_55,control
T0002922,C00708,ALK-LG-02,Bein Frische Gel,Legs,2024-08-23,1,8.32,8.32,online,Hessen,young_active_women,control
T0000082,C00020,ALK-FB-06,Fußpflege Deospray,Feet,2024-08-24,1,6.24,6.24,pharmacy,Bayern,young_active_women,control
T0001678,C00417,ALK-FB-02,Sole Fußbad,Feet,2024-08-24,3,6.64,19.92,online,Baden-Württemberg,wellness_50plus,control
T0003028,C00735,ALK-LG-02,Bein Frische Gel,Legs,2024-08-24,1,8.33,8.33,pharmacy,Bayern,young_active_women,treatment
